"FACILITYID","BUSINESS_NAME","ADDR","CITY","CATEGORY","SUBCATEGORY"
"120BDB92-4B65-4364-9111-55F2624A892C","DAIRY QUEEN","628 KING ST N","WATERLOO","Food, General","Food Take Out"
"B16C2326-8476-47E0-9583-55F9A8DF229B","WILD SUSHI","B10 - 619 WILD GINGER AVE","WATERLOO","Food, General","Food Take Out"
"23530EDC-E04B-48DF-9932-56C565455E05","LITTLE CAESARS PIZZA","11 - 465 PHILLIP ST","WATERLOO","Food, General","Food Take Out"
"7FCB380D-AC9F-44CF-AF48-573D092BFC88","RAWLICIOUS VEGAN RESTAURANT","718 BELMONT AVE W","KITCHENER","Food, General","Food Take Out"
"B3366742-2A64-41B8-B87C-5A3A7B48ADE8","NKFM-TACO FARM","300 KING ST","KITCHENER","Food, General","Food Take Out"
"A2667B4F-ED69-44F3-A9B4-5A80E3DBE93E","NEW ORLEANS PIZZA","3650 LOBSINGER LINE","ST. CLEMENTS","Food, General","Food Take Out"
"0B73BA9A-719C-4F52-978C-5C6B4E4FDD6D","HASTY MARKET","624 KING ST W","KITCHENER","Food, General","Food Take Out"
"0B811F5C-6316-431A-B02B-5D027A87B9F5","SJFM-CATHY`S KOMBUCHA","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"90AA9146-7216-40B7-BE49-5E15A94387FE","BOURBON ST. GRILL","2960 KINGSWAY DR","KITCHENER","Food, General","Food Take Out"
"00C9D203-E252-447D-8DCD-5E8B9A506EB0","PIZZA EXPRESS","12A - 248 STIRLING AVE S","kitchener","Food, General","Food Take Out"
"0BBA67CC-B5CD-41CD-A4E6-5EA22837B067","AUNTY'S KITCHEN","160 UNIVERSITY AVE W","WATERLOO","Food, General","Food Take Out"
"4C6416B3-DA7A-4686-BEF2-5EBCA5432745","KITCHENER MEMORIAL AUDITORIUM- SMOKES","400 EAST AVE","KITCHENER","Food, General","Food Take Out"
"5E4DF61E-18A2-4388-8EC6-5F09BB7909B9","NKFM-THE BLENDED BOWL","300 KING STREET EAST","Kitchener","Food, General","Food Take Out"
"D884955F-375A-4759-BC45-5FBA9191CAFE","NKFM-ORCHARD PARK FARM","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"CF682AB0-8982-4EC2-BF10-60955800FF36","BOOSTER JUICE","6 - 235 THE BOARDWALK KITCHENER","","Food, General","Food Take Out"
"D98694A5-255C-4DEC-8230-61034A3F0C7A","SJFM-COUNTRY CRAVINGS","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"D72773CA-A464-4879-B41A-61571CCB16D3","CFM - KIMMY'S WRAPS, ROLLS & SEASONAL PRODUCE","40 DICKSON ST","CAMBRIDGE","Food, General","Food Take Out"
"60A01F53-B538-43D4-8F90-619F20D2E3BE","PIZZERIA NAPOLI","5 - 10 DOLMAN ST","BRESLAU","Food, General","Food Take Out"
"70082B3B-D99C-4DA6-A83B-61AE7B7C2EFA","GALT JUICE COMPANY","14 QUEEN'S SQ","CAMBRIDGE","Food, General","Food Take Out"
"A3BBF635-BC8F-402F-9003-6246D7B56A13","SISTER'S KITCHEN","1 - 465 PHILLIP ST","WATERLOO","Food, General","Food Take Out"
"04D10D99-ED27-4D01-B0DB-6444CAC5EBFE","NKFM-KENDY'S PRODUCE","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"ECE839A8-8497-459F-BABA-64BF4B79830A","ISHAWARMA","B3 - 1400 OTTAWA ST S","KITCHENER","Food, General","Food Take Out"
"35BC2C83-DDA3-49A2-8359-65565BA95A9D","BANH MI GIVRAL DELI","102 - 210 KING ST E","KITCHENER","Food, General","Food Take Out"
"C6516C66-9EDF-4C43-92A5-659C9D2B3AA3","SHAWARMA SHOP","J - 500 CAN-AMERA PKWY","CAMBRIDGE","Food, General","Food Take Out"
"A10FD098-6E53-4F3E-A99D-669069F8721A","NKFM-NATURE'S NURTURING","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"76CD31F7-C518-4A38-BAE3-6AC4CF328FA2","KITCHENER MEMORIAL AUDITORIUM - UPPER CONCESSION 3RD FLOOR","400 EAST AVE","KITCHENER","Food, General","Food Take Out"
"69EDBECA-59BC-49F4-B373-6B7D269D82FE","HESPELER ARENA","640 ELLIS RD W","CAMBRIDGE","Food, General","Food Take Out"
"EBF6845A-3F1E-4152-AA07-6C94A8AEFA66","NKFM-BREADBARON SANDWICHES","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"5E2782D4-3CA8-4AF9-B2BB-6D42FA4124A4","BAR BURRITO","H3 - 584 WEBER ST N","WATERLOO","Food, General","Food Take Out"
"8F05CEE6-CE61-4724-903E-6DD6B94F6810","NKFM-ANGELA'S DELI OLIVE BAR","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"6BAE0F11-22E3-4DEB-9FCE-6E0CD1C053A3","CONCORDIA FARM TRAILER PARK","1212 CHRISTNER RD","WILMOT","Food, General","Food Take Out"
"F4F47EEF-31C0-427D-9060-6F8D84A8EC1D","DUNCAN MCINTOSH ARENA CANTEEN","200 CHRISTOPHER DR","CAMBRIDGE","Food, General","Food Take Out"
"CB96D065-FD78-4D20-B9B0-6FDF5E0B717D","FIDDLEHEADS HEALTH AND NUTRITION","2 - 75 BRIDGEPORT RD E","WATERLOO","Food, General","Food Take Out"
"DE1380CA-E9F1-48D5-B1DD-707FCBFD8BAD","SJFM-LA CASBAH (MAIN BUILDING)","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"C4604EE0-77F3-485E-A38D-723396F60F3B","PIZZA DEPOT","B1 - 535 SAGINAW PKWY","CAMBRIDGE","Food, General","Food Take Out"
"E9BBF6B4-911C-48FA-A59A-72A5265D2A61","NKFM-NORRIS BAKERY LTD.","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"43CC753C-0091-4EF0-9BD8-72BB48574ABB","DOMINO'S PIZZA","B - 188 HIGHLAND RD W","KITCHENER","Food, General","Food Take Out"
"9EFEC2F4-9839-48CB-AD0E-73429E2FFB05","WOK WAGON","9 - 450 COLUMBIA ST W","WATERLOO","Food, General","Food Take Out"
"4A5284AE-C2E9-4478-809F-73D703E0B8A5","ZAY ZAMAN RESTAURANT","309 LANCASTER ST. W","Kitchener","Food, General","Food Take Out"
"BCEB3C90-15FB-48AB-8C59-761FBD0DD17C","NKFM-A TASTE OF SEOUL","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"88420495-D281-41B8-B037-76E23966BDB1","DOMINO'S PIZZA","1531 EAGLE ST N","CAMBRIDGE","Food, General","Food Take Out"
"459D2242-2511-463C-BBC5-76FFCCCFB7B0","CAFE JOY-CHOCOLATE REVELATIONS-HAPPY RADISH","170 - 235 KING ST E","KITCHENER","Food, General","Food Take Out"
"1F468D2A-1E73-448B-9007-771C283EC197","PYRAMID PIZZA","14 ARTHUR ST S","ELMIRA","Food, General","Food Take Out"
"C01B9047-2E0D-4B0A-B5E4-775CB6FA1DF9","HASTY MARKET/KABOB HOUSE","103 ONTARIO ST S","KITCHENER","Food, General","Food Take Out"
"31192F22-5446-4CAA-852E-788C57A49334","NKFM-GMACH PRODUCE","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"26AA9B85-A753-4E3E-BFE9-78AE2E311DFF","STRIPES","24 MADISON AVE S","KITCHENER","Food, General","Food Take Out"
"E739C91A-2071-4BA1-9E45-78FE65B277AE","PITA FACTORY","17 - 324 HIGHLAND RD W","KITCHENER","Food, General","Food Take Out"
"C0503DC7-A015-4B4C-B690-7928494AF300","CITY PIZZA","628 KING ST N","WATERLOO","Food, General","Food Take Out"
"726BEFC4-7675-4AAF-8D9F-79FD26DFE279","CFM - DANIEL'S CHEESE & DELI","40 DICKSON ST","CAMBRIDGE","Food, General","Food Take Out"
"FA4A0469-FC4A-479E-A821-7A2AE243E6B0","BOBA AND CREAM","3A - 200 LORRAINE AVE","KITCHENER","Food, General","Food Take Out"
"0116B4F2-CE67-4909-85FA-7A394EE87A36","TANDOORI XPRESS","L - 685 FISCHER-HALLMAN RD","KITCHENER","Food, General","Food Take Out"
"8FEFCADD-B767-451B-B043-7BF26749CE90","TITO'S PIZZA","3 - 239 WEBER ST N","WATERLOO","Food, General","Food Take Out"
"10DF1FBB-9D12-4C0A-8C8D-7D041DF766CD","SJFM-NEVER ENOUGH THYME","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"00A1D0E8-DC75-442F-BCA7-7D7FEE361D47","TITO'S PIZZA","21 MCKAY ST","CAMBRIDGE","Food, General","Food Take Out"
"FEE5D40D-020D-4371-9979-7DCA6F8D88E9","CANADIAN PIZZA, HOUSE OF PIZZA AND WINGS","315 LINCOLN RD","WATERLOO","Food, General","Food Take Out"
"24C8882D-293E-4DFB-AF3D-7EED8B4D1F06","LOLA PIZZA","10 WATER ST S","Cambridge","Food, General","Food Take Out"
"9C071ABF-517C-43E4-8938-7F5161D5F5B5","NEW CHINA","8 - 900 JAMIESON PKY","CAMBRIDGE","Food, General","Food Take Out"
"B4D4F1E8-AF1B-4324-9B20-7FF29593DFC8","WORLD GYM KITCHENER BARBELL CAFE","777 WEBER ST E","KITCHENER","Food, General","Food Take Out"
"0DFE9E77-B793-4D70-ABCE-81B899CF5E14","DUKE'S DUGOUT","1935 ROGERS DR","CAMBRIDGE","Food, General","Food Take Out"
"181E6FBF-BD40-40DF-95D7-81BC5D2ACCF1","SUBWAY","120 - 600 LAURELWOOD DR","WATERLOO","Food, General","Food Take Out"
"466DA795-7E41-4192-92AF-823BFD0F93E7","SJFM-YOSHI TOMO SUSHI (PEDDLERS VILLAGE)","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"4A378278-63FB-4434-B029-8265CF85EB83","WORLD GYM WATERLOO BARBELL CAFE","560 PARKSIDE DR","WATERLOO","Food, General","Food Take Out"
"0AEC8591-AC48-4BCB-9D3F-8280DB0A2B88","KFC/TACO BELL","2960 KINGSWAY DR","KITCHENER","Food, General","Food Take Out"
"D0BE0774-814C-4DF2-949A-82AF53C2E946","TIM HORTONS","550 KING ST N","WATERLOO","Food, General","Food Take Out"
"AD9B8906-5CB7-42B3-AB43-833BBB9B6AE5","SPORTSWORLD CROSSING TWIN PADS ARENA","35 SPORTSWORLD CROSSING RD","KITCHENER","Food, General","Food Take Out"
"03CADB75-293F-4D51-85BE-8346C7493ED9","TOWNE BOWL","11 OTTAWA ST N","KITCHENER","Food, General","Food Take Out"
"8CDC6F2E-202D-42E6-85E2-84505A41793C","PIZZA NOVA","3C - 1400 OTTAWA ST S","KITCHENER","Food, General","Food Take Out"
"7A8E177B-D59F-4137-A224-8462A003C0F5","DOMINO'S PIZZA","110 - 325 MAX BECKER DR","KITCHENER","Food, General","Food Take Out"
"0CFD1C6E-97E5-4A93-94E7-84AAAB4AB898","NKFM-G & G FAMILY PRODUCE","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"81E7E294-4972-4AEE-B392-85B4E053DE3D","RANA TASTE OF TURKISH","27 UNIVERSITY AVE E","Waterloo","Food, General","Food Take Out"
"8F925106-7712-4A98-81B9-86B6EAB956C0","BENTO SUSHI","1005 OTTAWA ST N","KITCHENER","Food, General","Food Take Out"
"037FF370-4613-47A4-8565-872EEC8BFECA","AUNTY'S KITCHEN & CATERING","11 - 101 HAZELGLEN DR","KITCHENER","Food, General","Food Take Out"
"FB5FEE13-5337-45CF-BFA6-87C926481FB8","TITO'S PIZZA","3 - 1401 RIVER RD E","KITCHENER","Food, General","Food Take Out"
"33365015-21E6-4367-A0DC-8887428193A1","SJFM-CAFE DU MONDE CREPERIE (PEDDLERS VILLAGE)","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"6F4DA3DF-3635-4458-AFD4-89574E50CE1B","MARS PIZZA","118 SNYDER'S RD E","BADEN","Food, General","Food Take Out"
"6DC3B735-135E-4FB3-A432-89828C6E3909","SJFM-YOG'N SHAKE","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"6E6B731E-80F9-40F0-AFD1-89962C17FDF4","PHOENIX CUISINE","11 - 851 FISCHER HALLMAN RD","KITCHENER","Food, General","Food Take Out"
"B0C20E46-85EC-4F05-97C4-89EFBA27CAD7","SUPER SHAWARMA","168C - 875 HIGHLAND RD W","KITCHENER","Food, General","Food Take Out"
"7CA2920A-4E7D-4D00-BA2C-8A5B776DECDA","BENTO SUSHI (SOBEYS)","450 COLUMBIA ST W","WATERLOO","Food, General","Food Take Out"
"5B0097F7-536F-463F-B55F-8AF404DC1F83","BNINA EXPRESS","16 - 160 UNIVERSITY AVE W","WATRERLOO","Food, General","Food Take Out"
"50DA0B0E-A07E-4BF5-AA70-8B875869D2A1","WINGS UP","A5 - 800 FRANKLIN BLVD","CAMBRIDGE","Food, General","Food Take Out"
"10912373-596B-4D06-B2A7-8D3AB85AA2EB","EDIBLE ARRANGEMENTS","14 - 525 HESPELER RD","CAMBRIDGE","Food, General","Food Take Out"
"0936A484-B482-4599-962A-8D7AD95A02A1","CHOPPED LEAF","10 - 36 NORTHFIELD DR","WATERLOO","Food, General","Food Take Out"
"B6C9B7B9-58FA-49C8-8D6A-8DA7E15202B5","SJFM-COUNTRY OVEN","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"3D774DD1-41C8-47BE-A0C8-8DC644A42238","BIG FAT PITA","85 KING ST W","KITCHENER","Food, General","Food Take Out"
"48A729E7-0C7B-485E-B2C9-8DDFC1FE4A20","PRESTON MEMORIAL AUDITORIUM","1458 HAMILTON ST","CAMBRIDGE","Food, General","Food Take Out"
"D41826B3-05E0-42E2-B785-90591705E01C","KERNELS","550 KING ST N","WATERLOO","Food, General","Food Take Out"
"E3AC648D-51D6-4A18-854F-90C2626B2905","HOG TAILS BAR B QUE","645 LAURELWOOD DR","WATERLOO","Food, General","Food Take Out"
"6B5AC4ED-D177-41B0-B1B4-916072FB00AB","NAUMANS FARM","3250 HESSEN STRASSE ST","WELLESLEY","Food, General","Food Take Out"
"003B83E9-2E7F-49FB-AA4E-91DA0BCED753","DYNAMITE PIZZA","501 KRUG ST","KITCHENER","Food, General","Food Take Out"
"1A842346-8888-41E2-8688-91E19E811E48","SJFM-APPLEFLATS","878 WEBER ST N","Woolwich","Food, General","Food Take Out"
"E84066B1-B682-4CBA-9218-92B45CC2657F","ROCKY MOUNTAIN CHOCOLATE FACTORY","B,1B - 550 KING ST N","WATERLOO","Food, General","Food Take Out"
"2393D1E6-5D40-48C3-8327-93476CCDA2C1","BENTO SUSHI","1011 NORTHUMBERLAND ST","North Dumfries","Food, General","Food Take Out"
"7B315E03-9C7D-48D1-BA98-93ACAAA9B42D","SUBWAY","22 - 385 FREDERICK ST","KITCHENER","Food, General","Food Take Out"
"12F4CB07-70D5-4D43-B5F1-947508E5154E","NKFM-MYROVOLOS","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"324D67CF-5DF5-43A8-8040-947E52D81A68","PAPA JOHN'S PIZZA","C - 220 KING ST N","WATERLOO","Food, General","Food Take Out"
"EC417AA3-E51F-4532-A45D-94BDEE1122C2","SMOKES POUTINERIE","15 - 255 KING ST N","WATERLOO","Food, General","Food Take Out"
"AD183EDE-0A7F-487B-84A8-95AB2431D633","MAIN CONCESSION - WATERLOO RECREATION COMPLEX","101 FATHER DAVID BAUER DR","WATERLOO","Food, General","Food Take Out"
"B313F733-E5ED-454E-98AB-9665C0651E00","FIDDLEHEADS HEALTH & NUTRITION","25 BRUCE ST","KITCHENER","Food, General","Food Take Out"
"0850AE7A-0583-40F2-8334-96A17CB87414","SJFM-JOLLY JUICER","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"F626858C-713D-417B-9169-96C50CEED554","NKFM-MILL STREAM FOODS","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"5E429C9F-058D-4C4F-84F5-98051C9173AA","STARBUCKS COFFEE","108 - 1400 OTTAWA ST S","KITCHENER","Food, General","Food Take Out"
"08A2DA22-AB48-4FD0-A907-980D7180A4D5","BUSY LOCAVORE, THE","5 - 4293 KING ST E","KITCHENER","Food, General","Food Take Out"
"90F8C4A8-DCC2-4E97-8C6F-9A4CC2E4E37B","WESLEY'S","2067 VICTORIA ST N","BRESLAU","Food, General","Food Take Out"
"AD9DCB51-3434-4C66-8F2C-9A95B07E56E0","WILMOT RECREATION COMPLEX CONCESSION","1291 NAFZIGER RD","BADEN","Food, General","Food Take Out"
"0F947B71-8C1C-4D0D-8BB5-9CB68AB5B889","PIZZA PIZZA","185 KING ST W","KITCHENER","Food, General","Food Take Out"
"2F22EBEF-A48F-4ADE-ABA7-9D5B26B6E36A","KW EMPANADAS INC.","74 FREDERICK ST","KITCHENER","Food, General","Food Take Out"
"0FF322B2-100C-4104-9C56-A0EE485AC6BD","BODY SYSTEMS NUTRITION","5 - 561 HESPELER RD","CAMBRIDGE","Food, General","Food Take Out"
"B3F74FDC-7B1E-4387-80EC-A2B6A9191E81","MVP MEALS","104 - 141 WHITNEY PL","KITCHENER","Food, General","Food Take Out"
"79A4DB3D-EBB5-4E4D-B4F1-A2FB066539D7","PEPI'S PIZZA","2880 KING ST E","KITCHENER","Food, General","Food Take Out"
"B2B35B85-A8C6-48CC-9318-A33F45453C46","DOMINO'S PIZZA","7 - 65 UNIVERSITY AVE","WATERLOO","Food, General","Food Take Out"
"2DBD87DA-70F1-4B8E-909A-A503A94642FA","BOURBON ST. GRILL","F9 - 550 KING ST N","WATERLOO","Food, General","Food Take Out"
"75ABF6D1-A22D-48BE-BF9E-A5F77CF9F73D","LAURA SECORD","355 HESPELER RD","CAMBRIDGE","Food, General","Food Take Out"
"3B60E47D-906D-4838-BC2D-A78585EFF028","LOLA PIZZA","500 CAN-AMERA PKY","CAMBRIDGE","Food, General","Food Take Out"
"5C7ABF2C-5149-4BCC-93ED-A794018C3B95","SJFM-CHIPPERY (PEDDLERS VILLAGE)","878 WEBER ST","WOOLWICH","Food, General","Food Take Out"
"7D2E7D3A-623F-4F11-9DF0-A81239DE6C8D","CULTURES","F12 - 550 KING ST N","WATERLOO","Food, General","Food Take Out"
"6A7E86CA-D6D0-4B11-B539-A86AB610696A","PYRAMID PIZZA #2","1095 WEBER ST E","KITCHENER","Food, General","Food Take Out"
"79BE717E-D3C7-4D5B-993A-A93E331DE3A5","FAMOUS WOK","2960 KINGSWAY DR","KITCHENER","Food, General","Food Take Out"
"8561EABF-E533-4690-9E34-A95658CAEF58","LITTLE CAESARS PIZZA","2 - 215 THE BOARDWALK KITCHENER","","Food, General","Food Take Out"
"5579B00D-5665-4DE7-AF28-A97F47670147","NKFM-LA CASA SALSA","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"307A2795-A84A-4F03-B4AA-A982B8C5DA75","SJFM-KREAMY KAKES AND MARKET","878 WEBER ST N","Woolwich","Food, General","Food Take Out"
"46E3C935-D8F2-45C2-B2D4-AB9A94DEF1C3","WILSON PARK CONCESSION STAND","75 WILSON AVE","KITCHENER","Food, General","Food Take Out"
"0A95280C-8DF1-4788-B480-AC2C16676F2B","UW - ESS COFFEE SHOP - EV1","200 UNIVERSITY AVE W","WATERLOO","Food, General","Food Take Out"
"08814DE8-8CBE-40EF-9E51-AC947428345F","HUNGRY NINJA","113 - 55 ERB ST E","WATERLOO","Food, General","Food Take Out"
"07E48AC2-F92D-469D-AF03-AD1343ABCC9A","NKFM-EVERY DAY GOURMET (DOWNSTAIRS)","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"C6918044-C6B3-46BD-8126-AE041FAFFC60","SJFM-PIGGY WENT TO MARKET","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"78278797-716B-4C71-84FC-AE608BD681DD","SJFM-PAPPA GOURMET GRILL( PEDDLERS VILLAGE)","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"2B27232F-8191-49A2-A5D3-AE6788AEDD9D","CFM - ROY'S ROAST","40 DICKSON ST","CAMBRIDGE","Food, General","Food Take Out"
"36EBC1EE-E631-49A3-9223-AEFCDA230DA0","SJFM-MINI DONUTS/SLUSH PUPPIES","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"A18D899B-F00D-4E0D-B951-AFA4340C6C00","NKFM-SERRINIA CAFE DOWNSTAIRS","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"13100272-A562-4D68-B5FE-B0A4F2A60442","TOPPERS PIZZA","12 - 324 HIGHLAND RD W","KITCHENER","Food, General","Food Take Out"
"CE0534D6-458C-4DF5-87EE-B0C03FA51B30","CITY PIZZA","1170 FISCHER-HALLMAN RD","KITCHENER","Food, General","Food Take Out"
"F2C3D4ED-C637-4208-8DF3-B0CC20C72BE0","PANAGO  PIZZA","9B - 668 ERB ST W","WATERLOO","Food, General","Food Take Out"
"270F23C9-0BFC-4C63-A861-B21C42709CEF","SJFM-ALMADINA  (THE MARKET BARN)","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"6353541E-6D31-404C-BE6D-B310C42D3806","SUBWAY","120 OTTAWA ST N","KITCHENER","Food, General","Food Take Out"
"BD3FA1D9-EAA9-49E9-BEBB-B3AB662BA125","AMERICA LATINA VARIETY & DELI","B - 331 KING ST W","KITCHENER","Food, General","Food Take Out"
"9BA227AD-66C5-481E-9DDD-B3AF9E9EFE87","PIZZA PIZZA","62 - 875 HIGHLAND RD W","KITCHENER","Food, General","Food Take Out"
"D2A5FA51-4B9B-42B7-81C6-B3CE7475D092","BRESLAU MEMORIAL PARK PAVILLION","10 JOSEPH ST","BRESLAU","Food, General","Food Take Out"
"4C8A1BED-8BBA-4F5F-9752-B4BD6ED4E4AC","NEW ORLEANS PIZZA","41 - 130 CEDAR ST S","CAMBRIDGE","Food, General","Food Take Out"
"155D0213-8470-47AF-86B4-B4C91850B09A","MAESTRO'S PIZZA","370 EASTBRIDGE BLVD","WATERLOO","Food, General","Food Take Out"
"9A21965F-381F-4A7D-86B9-B4E94372FF41","TWICE THE DEAL PIZZA","1450 BLOCK LINE RD","KITCHENER","Food, General","Food Take Out"
"5DBBD739-2279-4E26-B5C5-B51B3B582103","TAKE 5 EATS","6 - 1450 BLOCK LINE RD","KITCHENER","Food, General","Food Take Out"
"B99418F9-D8BC-4A92-9CF3-B53802EE7A54","A&W ","355 HESPELER RD","CAMBRIDGE","Food, General","Food Take Out"
"2EF1AD5D-9DB5-4786-8EAC-B5E9A683E180","BENTO","315 LINCOLN RD","WATERLOO","Food, General","Food Take Out"
"058C4C2F-A332-4621-9B05-B6B504E44BB7","THAI EXPRESS","2960 KINGSWAY DR","KITCHENER","Food, General","Food Take Out"
"A543642B-8446-45A6-BE28-B7287A0C9E2F","SUBSHACK","4B - 809 VICTORIA ST N","KITCHENER","Food, General","Food Take Out"
"A46AA86F-0CE7-4CED-ACBF-B8C2DF17170E","IMAGINE CINEMAS FREDERICK","385 FREDERICK ST","KITCHENER","Food, General","Food Take Out"
"8844D448-46B4-40E9-917C-B8DF4AAD4C90","TWICE THE DEAL PIZZA","135 - 600 LAURELWOOD DR","WATERLOO","Food, General","Food Take Out"
"42E79B87-B437-4C9C-8826-B96A17A0510A","SUGAR BERRIES","103 - 38 AINSLIE ST N","CAMBRIDGE","Food, General","Food Take Out"
"2DACBAB0-8AAB-4C0B-A498-B9734BD54046","PARK INN","50 YOUNG ST","WATERLOO","Food, General","Food Take Out"
"38EDC9B8-D5FE-415F-AA27-B9F054F9D253","DAIRY QUEEN","140 - 600 LAURELWOOD DR","WATERLOO","Food, General","Food Take Out"
"0B019034-A36D-4091-BC31-BA0AC698D78D","COFFEE CULTURE CAFE & EATERY","1 KING ST W","KITCHENER","Food, General","Food Take Out"
"FA1AECED-AA0A-4E6B-929A-BB010705C9E2","MOONSHINE JUICERY","3 - 305 NORTHFIELD DR. E","WATERLOO","Food, General","Food Take Out"
"C1E9AF21-B7C4-438A-ACFF-BD6F02E3ABC3","VINO'S PIZZA","105 - 685 MYERS RD","CAMBRIDGE","Food, General","Food Take Out"
"FBC00069-ADA8-4807-B00E-BE585F87D62C","FLYING J","2492 CEDAR CREEK RD","NORTH DUMFRIES","Food, General","Food Take Out"
"02D1C978-5148-4DCE-9B58-BF566B715A1C","DAIRY QUEEN  BOARDWALK","1 - 330 THE BOARDWALK","WATERLOO","Food, General","Food Take Out"
"A3E9F124-6BF4-44A1-819C-BFDFAAE34233","SJFM- HOMEMADE ROOT BEER FLOATS","878 WEBER ST N","Woolwich","Food, General","Food Take Out"
"15E6055F-8A52-4C3B-9F35-C0D94F06D3E8","DOUBLE DOUBLE PIZZA AND CHICKEN","5 - 95 SAGINAW PKY","CAMBRIDGE","Food, General","Food Take Out"
"20115AA7-C801-481E-98C7-C0F0F40C884E","SJFM-CHENG'S CUISINE (PEDDLERS VILLAGE)","878 WEBER ST N","WOOLWICH","Food, General","Food Take Out"
"89C619F5-4DB4-449B-B1F8-C1CD776B95F3","WINGS UP","10 - 65 UNIVERSITY AVE E","WATERLOO","Food, General","Food Take Out"
"54AF465F-9671-432F-A2EB-C233EA77DC0F","PITA PIT","C6 - 1400 OTTAWA ST S","KITCHENER","Food, General","Food Take Out"
"66342F64-8D54-4B95-8E31-C2C76C3C44F2","TWICE THE DEAL PIZZA","315 ARTHUR ST S","ELMIRA","Food, General","Food Take Out"
"92E7DEDB-B774-4C29-A442-C3302D40436C","NKFM-AL MADINA EGYPTIAN CUISINE","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"9210C735-4566-4048-9E90-C41242193701","DAIRY QUEEN/ORANGE JULIUS","355 HESPELER RD","CAMBRIDGE","Food, General","Food Take Out"
"B125ACC8-94DD-4F52-B2BA-C4585DC551C6","NKFM-AMBROSIA FOOD IMPORTS LTD.","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"810F72AA-8195-45C6-8703-C4D9AC7E879B","WUDDUP DOG","763 KING ST E","CAMBRIDGE","Food, General","Food Take Out"
"F5CBBCE4-7C53-45FD-8739-C56911E8C3E0","NKFM-BOLERO PIZZA AND PASTA HOUSE-DOWNSTAIRS","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"571E70D1-071A-4D07-9D9E-C69AAF3B49D0","SUPREME 2 FOR 1 PIZZA & WINGS","157 KING ST E","KITCHENER","Food, General","Food Take Out"
"B9EF9795-58AA-461E-901C-C7351DB6B01A","NKFM-FOREST HILL ORCHARD","300 KING ST E","KITCHENER","Food, General","Food Take Out"
"761CC6CD-A5C4-442A-9745-C80A9AD2D27A","10-4 COUNTRYSIDE VARIETY AND GAS","3589 BLEAMS RD","NEW HAMBURG","Food, General","Food Take Out"
"95CCB4D6-9BD0-4E22-AC14-C84E655AF93B","LITTLE PEARL CAFE","333 CARWOOD AVE","KITCHENER","Food, General","Food Take Out"
"C8B30722-6661-4019-84C0-C8523DBE3A68","SPROUTS HEALTH AND NUTRITION","16 - 900 JAMIESON PKY","CAMBRIDGE","Food, General","Food Take Out"
"B044E936-8D63-431D-92F0-C872055F091D","CALIFORNIA THAI","355 HESPELER RD","CAMBRIDGE","Food, General","Food Take Out"
"38FC3044-9C22-4D4B-8FD1-C9C62B8B322B","GALT ARENA GARDENS CANTEEN","98 SHADE ST","CAMBRIDGE","Food, General","Food Take Out"
"5C543B05-9130-4CA9-A0CB-CA868143CA20","OAK GROVE CHEESE","29 BLEAMS RD E","NEW HAMBURG","Food, General","Food Take Out"
"A8AE52EF-6098-4EE0-B6F8-CB38DFC149F3","KARA'S SMART FOODS","25 BRUCE ST","KITCHENER","Food, General","Food Take Out"
"C446BE07-5FEB-496B-80C9-CBA086EEF650","TEAVANA","2960 KINGSWAY DR","KITCHENER","Food, General","Food Take Out"
"AD13AF58-15ED-4946-9220-CE4B506C33C8","CFM - RED TEAPOT INC.","40 DICKSON ST","CAMBRIDGE","Food, General","Food Take Out"
